,u,v,geometry,highway,lanes,length,name,oneway,maxspeed
106,6291981224,1480393909,"LINESTRING (8.5461752 47.3678792, 8.5462384 47.3679118, 8.5463073 47.3679445, 8.5464637 47.3680186, 8.5468644 47.368198)",primary,2,62.867999999999995,Rämistrasse,True,50
107,6291981224,1396809765,"LINESTRING (8.5461752 47.3678792, 8.546223400000001 47.3678229, 8.546449000000001 47.3676146, 8.546698900000001 47.3674065, 8.546855300000001 47.3672661, 8.5470437 47.3670795, 8.5471345 47.3669924, 8.5473479 47.3667859, 8.5475061 47.3666663, 8.5475472 47.3666343)",living_street,,172.93699999999998,Stadelhoferstrasse,False,20
108,6291981224,1396809788,"LINESTRING (8.5461752 47.3678792, 8.546155199999999 47.3679199, 8.5461428 47.36796)",residential,,9.326,,False,
109,513409998,92568779,"LINESTRING (8.5480865 47.4158513, 8.5482484 47.4156267)",residential,1,27.787,Bühlwiesenstrasse,False,30
110,513409998,513410262,"LINESTRING (8.5480865 47.4158513, 8.547813 47.4157716, 8.5477355 47.4157604, 8.547688600000001 47.4157783, 8.5473854 47.4161479, 8.5468592 47.4167223)",residential,1,154.572,Dohlenweg,False,30
111,513409998,92568776,"LINESTRING (8.5480865 47.4158513, 8.5478196 47.4162705, 8.5476762 47.4164879, 8.5476136 47.4165983, 8.547610300000001 47.4166753)",residential,1,98.94200000000001,Bühlwiesenstrasse,False,30
112,356647894,146923728,"LINESTRING (8.547351300000001 47.4287972, 8.5468411 47.4290066, 8.546717599999999 47.4290599, 8.5463831 47.4292042, 8.546276900000001 47.4292612, 8.546227999999999 47.4292874, 8.545909 47.4294647, 8.5457848 47.4295295, 8.5457508 47.4295472, 8.545707 47.4295607, 8.545645199999999 47.4295625, 8.545465699999999 47.4295226, 8.5453183 47.429489, 8.5449643 47.4293973, 8.544862999999999 47.4293732)",residential,1,217.50400000000002,Eichrainstrasse,False,30
113,843580416,81508031,"LINESTRING (8.5220898 47.3707204, 8.5211883 47.3714513, 8.5211442 47.3714871)",residential,1,111.081,Weststrasse,False,30
114,497288193,94701896,"LINESTRING (8.589259699999999 47.3995021, 8.589617499999999 47.4000867, 8.589751700000001 47.4002853, 8.589795799999999 47.4003506, 8.5898336 47.4004065)",residential,1,109.46599999999998,Moosacker,False,30
115,497288194,94701305,"LINESTRING (8.5852998 47.4019399, 8.585446900000001 47.4019051)",residential,,11.728,Altwiesenstrasse,False,30
116,497288194,94701894,"LINESTRING (8.5852998 47.4019399, 8.5852594 47.4019473, 8.5851717 47.401964, 8.5850884 47.4019799, 8.5845658 47.4020796, 8.584066999999999 47.4021747, 8.5839654 47.402194, 8.583866499999999 47.4022129, 8.583573700000001 47.4022687, 8.5833759 47.4023108, 8.5832693 47.4023335, 8.583188 47.4023508, 8.5828454 47.4024113, 8.582579000000001 47.4024858, 8.5825055 47.4025028, 8.5819864 47.4026316, 8.5819037 47.4026516, 8.5817698 47.4026892)",residential,,278.708,Altwiesenstrasse,False,30
117,497288194,347038354,"LINESTRING (8.5852998 47.4019399, 8.5849221 47.401329, 8.584886300000001 47.401271, 8.584610899999999 47.4008235)",residential,1,134.531,Luchswiesenweg,False,30
118,497288200,497288201,"LINESTRING (8.589624199999999 47.3991312, 8.589601 47.3990836, 8.589368500000001 47.3986059, 8.589259 47.3983811)",residential,1,87.819,Engelbertstrasse,False,50
119,497288200,1492866207,"LINESTRING (8.589624199999999 47.3991312, 8.590566300000001 47.3987694, 8.590936299999999 47.3986249, 8.591201099999999 47.3985215, 8.5914199 47.3984308)",tertiary,2,155.99800000000002,Dübendorfstrasse,False,50
120,497288200,94710945,"LINESTRING (8.589624199999999 47.3991312, 8.5885246 47.3995539, 8.588392600000001 47.3996007, 8.587974600000001 47.3997336, 8.587509600000001 47.3998687, 8.5870902 47.3999883, 8.5867097 47.4000969, 8.5866381 47.4001173, 8.585947000000001 47.4003192, 8.5857776 47.4003701)",tertiary,2,321.022,Dübendorfstrasse,False,50
121,497288201,497288200,"LINESTRING (8.589259 47.3983811, 8.589368500000001 47.3986059, 8.589601 47.3990836, 8.589624199999999 47.3991312)",residential,1,87.81900000000002,Engelbertstrasse,False,50
122,5206443074,27488750,"LINESTRING (8.510735 47.3699357, 8.5108999 47.3699539, 8.5112162 47.3699929, 8.511893799999999 47.3700731)",secondary,4,88.596,Birmensdorferstrasse,False,50
123,5206443074,5206443075,"LINESTRING (8.510735 47.3699357, 8.5104112 47.3699747, 8.510339500000001 47.3699754, 8.5102019 47.3699781)",secondary,2,40.534000000000006,Birmensdorferstrasse,True,50
124,5206443075,4278971069,"LINESTRING (8.5102019 47.3699781, 8.5100517 47.3699586)",secondary,1,11.517,Birmensdorferstrasse,True,50
125,5206443075,5206443077,"LINESTRING (8.5102019 47.3699781, 8.5099979 47.3700928, 8.509828300000001 47.3701798)",secondary,1,35.989,Gutstrasse,True,50
126,5206443077,30271793,"LINESTRING (8.509828300000001 47.3701798, 8.5098801 47.3702205, 8.5100091 47.3703366, 8.510089300000001 47.3704611, 8.510179600000001 47.3709848)",residential,,95.865,Bertastrasse,False,30
127,5206443077,2207079671,"LINESTRING (8.509828300000001 47.3701798, 8.509641999999999 47.370266, 8.5095291 47.3702889)",secondary,1,25.866,Gutstrasse,True,50
128,94700620,1040856791,"LINESTRING (8.5822199 47.4035933, 8.582317400000001 47.4035853, 8.582859600000001 47.4035406, 8.583091100000001 47.4035216, 8.5838354 47.403469, 8.5840306 47.4034552, 8.584263699999999 47.4034388, 8.5843133 47.4034353, 8.5846237 47.4034137, 8.5847731 47.4034033, 8.5851328 47.4033782, 8.585906400000001 47.4033241, 8.5861181 47.4033102)",residential,,295.07300000000004,Grosswiesenstrasse,False,30
129,94700620,94701894,"LINESTRING (8.5822199 47.4035933, 8.582197000000001 47.4033943, 8.582047599999999 47.4031326, 8.581852100000001 47.4028187, 8.5817698 47.4026892)",residential,,106.94599999999998,Glattwiesenstrasse,False,30
130,94700620,94702815,"LINESTRING (8.5822199 47.4035933, 8.5821112 47.4039159, 8.5820665 47.4040028, 8.5817073 47.4047012)",residential,,129.254,Glattwiesenstrasse,False,30
131,1020462166,1020462483,"LINESTRING (8.535131 47.4010555, 8.535375 47.4010865, 8.5354537 47.4010793, 8.5355446 47.4010418, 8.535663400000001 47.4009357, 8.535671000000001 47.4008873, 8.5356209 47.4008639, 8.5355089 47.4008275)",residential,,66.82100000000001,"['Brunnenhofweg', 'Brunnenhofstrasse']",False,30
132,1020462166,1020462483,"LINESTRING (8.535131 47.4010555, 8.535396199999999 47.4009542, 8.5354381 47.4009317, 8.535468399999999 47.4009039, 8.5355089 47.4008275)",residential,,39.81100000000001,Brunnenhofweg,False,30
133,1020462166,1261296790,"LINESTRING (8.535131 47.4010555, 8.534688900000001 47.4012041, 8.5345572 47.4012451, 8.5344929 47.4012651)",residential,,53.38700000000001,Brunnenhofweg,False,30
134,71369840,354855554,"LINESTRING (8.527457 47.3835719, 8.527588 47.3833787, 8.5276637 47.3832748)",residential,,36.521,Röntgenstrasse,False,30
135,71369840,71380054,"LINESTRING (8.527457 47.3835719, 8.5273416 47.383753, 8.527251100000001 47.3838952)",residential,,39.15,Röntgenstrasse,False,30
136,71369840,71380051,"LINESTRING (8.527457 47.3835719, 8.527329999999999 47.3836135, 8.527176900000001 47.3836779, 8.5270172 47.3837482, 8.526992 47.3837593)",residential,,40.796,Neugasse,False,30
137,1400964255,5456938024,"LINESTRING (8.558814999999999 47.4095129, 8.5588164 47.4094748)",residential,,4.238,Riedgrabenweg,False,30
138,1400964255,27513303,"LINESTRING (8.558814999999999 47.4095129, 8.558797800000001 47.4099891, 8.5587897 47.410211, 8.558771500000001 47.4107151, 8.5587705 47.4107332, 8.558766200000001 47.4108158)",residential,,144.923,Riedgrabenweg,False,30
139,1400964255,1867634905,"LINESTRING (8.558814999999999 47.4095129, 8.558636099999999 47.4095099, 8.5584761 47.4095072, 8.558074899999999 47.4095006, 8.557430999999999 47.4094899, 8.5568423 47.4094802, 8.5562182 47.4094698, 8.555764099999999 47.4094623, 8.5550291 47.4094501, 8.5544533 47.4094405, 8.554392200000001 47.4094395, 8.5539241 47.4094318, 8.553819000000001 47.40943)",residential,,376.071,Kühriedweg,False,30
140,1480393909,5183641535,"LINESTRING (8.5468644 47.368198, 8.5467952 47.368264)",residential,,9.001,Waldmannstrasse,True,50
141,1480393909,75213080,"LINESTRING (8.5468644 47.368198, 8.5470299 47.3682736, 8.5471456 47.3683391, 8.5472099 47.3683731, 8.5473927 47.3684954, 8.547487500000001 47.3685739, 8.547604400000001 47.3686957, 8.5476727 47.3687653, 8.547764600000001 47.3688629, 8.5480201 47.3691492, 8.5480366 47.369168)",primary,"['2', '1']",141.10999999999999,Rämistrasse,True,50
142,344917177,27551522,"LINESTRING (8.5634061 47.3737863, 8.5633046 47.3738468, 8.5626412 47.3743961, 8.562441400000001 47.3745326)",residential,1,110.46,Belsitostrasse,False,30
143,1480393914,1608422343,"LINESTRING (8.5466085 47.3684403, 8.546600400000001 47.3685088, 8.5463389 47.3687717)",residential,,42.888999999999996,Waldmannstrasse,False,50
144,1480393914,1396809788,"LINESTRING (8.5466085 47.3684403, 8.546028099999999 47.3681864, 8.5459952 47.3681533, 8.546111700000001 47.3680014, 8.5461428 47.36796)","['unclassified', 'residential']",,80.67,"['Rämistrasse', 'Oberdorfstrasse']",True,50
145,5169480906,27005602,"LINESTRING (8.4810888 47.3808273, 8.481308800000001 47.380645)",residential,,26.178,Distelweg,False,30
146,5169480906,27005637,"LINESTRING (8.4810888 47.3808273, 8.4802406 47.38153, 8.479450099999999 47.3821891, 8.4791949 47.3823889)",residential,,224.7,Distelweg,True,30
147,513410262,92569650,"LINESTRING (8.5468592 47.4167223, 8.5466102 47.4166309, 8.5464486 47.4165564, 8.5461873 47.4164458, 8.5460508 47.4163922)",residential,,71.092,Grünhaldenstrasse,True,
148,513410262,513409998,"LINESTRING (8.5468592 47.4167223, 8.5473854 47.4161479, 8.547688600000001 47.4157783, 8.5477355 47.4157604, 8.547813 47.4157716, 8.5480865 47.4158513)",residential,1,154.572,Dohlenweg,False,30
149,246088921,84492438,"LINESTRING (8.5244278 47.3932392, 8.5243722 47.3932484, 8.5243179 47.393258, 8.5242731 47.393269, 8.5234372 47.3934748, 8.5232969 47.3935175, 8.5232115 47.3935429, 8.5231303 47.3935782, 8.522928200000001 47.3937149, 8.522897 47.3937516, 8.522880300000001 47.3937883, 8.5228866 47.3938292, 8.523074100000001 47.3941782, 8.5231782 47.3942395)",residential,,191.67499999999998,Wipkingerweg,False,30
150,246088921,246088927,"LINESTRING (8.5244278 47.3932392, 8.524373199999999 47.3931391, 8.524212 47.3928439, 8.5241965 47.3928154, 8.5241845 47.3927887, 8.5241623 47.3927564, 8.524113399999999 47.3927192, 8.524079800000001 47.3927033, 8.524049700000001 47.3926924, 8.5239929 47.3926834, 8.523889 47.3926741, 8.5237727 47.3926763)",tertiary,1,89.533,Rosengartenstrasse,True,50
151,246088927,142525267,"LINESTRING (8.5237727 47.3926763, 8.5236933 47.392703, 8.5235816 47.3927366, 8.5234954 47.3927552, 8.523405 47.3927704, 8.523330700000001 47.3927776)",tertiary,3,35.347,Wipkingerplatz,True,50
152,3549824263,107113625,"LINESTRING (8.590664500000001 47.4059364, 8.5892587 47.4063347, 8.588847299999999 47.4064513, 8.587399899999999 47.4068616, 8.587291499999999 47.4068919, 8.5871978 47.4069292, 8.5871034 47.4069803, 8.586956300000001 47.4070619, 8.5868628 47.4071063, 8.586793800000001 47.4071322)",primary,2,321.30299999999994,Ueberlandstrasse,True,60
153,3549824262,3549824263,"LINESTRING (8.591255500000001 47.4062036, 8.591155499999999 47.4061353, 8.591070800000001 47.4060547, 8.5909447 47.4059829, 8.590664500000001 47.4059364)",primary,3,55.804,Neue Winterthurerstrasse,True,60
154,3549824262,3901357402,"LINESTRING (8.591255500000001 47.4062036, 8.591233000000001 47.4061083, 8.5910902 47.4059182, 8.5910537 47.4058251)",secondary,"['2', '1']",45.154,Neue Winterthurerstrasse,True,60
155,94700819,94700826,"LINESTRING (8.585160800000001 47.4055665, 8.585301299999999 47.4055769, 8.5860851 47.4057517, 8.586201900000001 47.4057758, 8.5863064 47.4057957, 8.586573100000001 47.4058364, 8.5866708 47.4058506, 8.586729999999999 47.4058599, 8.5870444 47.4059017, 8.587308 47.4059167, 8.5874171 47.405911, 8.5875883 47.4058906, 8.5877192 47.4058456, 8.5877857 47.4058192, 8.587868500000001 47.4057786, 8.5878994 47.405754, 8.587956699999999 47.4056986, 8.5880104 47.4056391, 8.5880577 47.4055779, 8.5881068 47.4054841, 8.588135899999999 47.4054283, 8.5881986 47.4053015, 8.5882159 47.4052683, 8.588366799999999 47.4049843, 8.5884033 47.4048815, 8.5884388 47.4048115, 8.588589499999999 47.4045222, 8.588634000000001 47.4044258, 8.5888066 47.4040702, 8.5888151 47.4040501, 8.588855300000001 47.4039386, 8.5888822 47.4038613, 8.588894399999999 47.4038037, 8.588902600000001 47.4037348, 8.588908099999999 47.4036837, 8.588908999999999 47.4036264, 8.588908099999999 47.4035538, 8.588872 47.4032192, 8.5888562 47.4031592, 8.5888369 47.4031087)",residential,,524.2269999999999,Hirzenbachstrasse,False,30
156,94700819,94701308,"LINESTRING (8.585160800000001 47.4055665, 8.5848482 47.4061296, 8.584734900000001 47.4063429, 8.5846394 47.4065228, 8.5845784 47.4066509)",residential,,128.31400000000002,Luchswiesenstrasse,False,30
157,94700819,1040856791,"LINESTRING (8.585160800000001 47.4055665, 8.585208700000001 47.4054624, 8.585246 47.4053824, 8.5854555 47.4049482, 8.585494799999999 47.4048646, 8.585524700000001 47.4048011, 8.5857732 47.4043003, 8.5858226 47.4042071, 8.586138399999999 47.4036109, 8.586166499999999 47.4034404, 8.586169099999999 47.4034247, 8.5861181 47.4033102)",residential,,263.71799999999996,Luchswiesenstrasse,False,30
158,94700819,94708134,"LINESTRING (8.585160800000001 47.4055665, 8.584757099999999 47.4054755, 8.5841999 47.4053499, 8.5839728 47.4052987)",residential,1,94.234,Am Luchsgraben,False,30
159,255264022,1243222279,"LINESTRING (8.5424858 47.3800725, 8.542434200000001 47.3800936, 8.5424095 47.3801199, 8.542295599999999 47.3802882)",residential,,28.590999999999998,Walchestrasse,False,50
160,255264022,1853111099,"LINESTRING (8.5424858 47.3800725, 8.542454299999999 47.3799736, 8.5424697 47.3798689, 8.5424962 47.3797957, 8.542539700000001 47.3797154, 8.5425851 47.3796317, 8.5427438 47.379289, 8.542807099999999 47.379137, 8.5428411 47.3790414, 8.542847800000001 47.3790073, 8.542848599999999 47.3789587, 8.5428266 47.3789109, 8.542781700000001 47.3788735, 8.542737000000001 47.378848, 8.542705099999999 47.3788356, 8.5426301 47.3788179, 8.5424848 47.3787867)",tertiary,"['2', '1']",163.97100000000003,Walchestrasse,True,50
161,94700826,94700819,"LINESTRING (8.5888369 47.4031087, 8.5888562 47.4031592, 8.588872 47.4032192, 8.588908099999999 47.4035538, 8.588908999999999 47.4036264, 8.588908099999999 47.4036837, 8.588902600000001 47.4037348, 8.588894399999999 47.4038037, 8.5888822 47.4038613, 8.588855300000001 47.4039386, 8.5888151 47.4040501, 8.5888066 47.4040702, 8.588634000000001 47.4044258, 8.588589499999999 47.4045222, 8.5884388 47.4048115, 8.5884033 47.4048815, 8.588366799999999 47.4049843, 8.5882159 47.4052683, 8.5881986 47.4053015, 8.588135899999999 47.4054283, 8.5881068 47.4054841, 8.5880577 47.4055779, 8.5880104 47.4056391, 8.587956699999999 47.4056986, 8.5878994 47.405754, 8.587868500000001 47.4057786, 8.5877857 47.4058192, 8.5877192 47.4058456, 8.5875883 47.4058906, 8.5874171 47.405911, 8.587308 47.4059167, 8.5870444 47.4059017, 8.586729999999999 47.4058599, 8.5866708 47.4058506, 8.586573100000001 47.4058364, 8.5863064 47.4057957, 8.586201900000001 47.4057758, 8.5860851 47.4057517, 8.585301299999999 47.4055769, 8.585160800000001 47.4055665)",residential,,524.2270000000001,Hirzenbachstrasse,False,30
162,94700826,5098324395,"LINESTRING (8.5888369 47.4031087, 8.588960200000001 47.4030997, 8.589005200000001 47.4030966)",residential,,12.737,Grosswiesenstrasse,False,30
163,94700826,1040856791,"LINESTRING (8.5888369 47.4031087, 8.5886608 47.40312, 8.5876977 47.4031948, 8.587613299999999 47.4032013, 8.586906000000001 47.403246, 8.586288400000001 47.403296, 8.5861181 47.4033102)",residential,,205.85399999999998,Grosswiesenstrasse,False,30
164,94700826,94701895,"LINESTRING (8.5888369 47.4031087, 8.5888095 47.4030221, 8.588718500000001 47.4024831, 8.588708199999999 47.4024223, 8.5886894 47.4023388, 8.5886385 47.4021591, 8.5885499 47.4019348, 8.588429100000001 47.4017078, 8.5881989 47.4013364, 8.5881785 47.4013057, 8.588117199999999 47.4012269)",residential,,217.792,Hirzenbachstrasse,False,30
165,5075305823,27601705,"LINESTRING (8.568713199999999 47.3598809, 8.5685594 47.3594375, 8.5685302 47.3593512)",residential,,60.492,Wetlistrasse,False,30
166,34669932,158680279,"LINESTRING (8.5368958 47.3697064, 8.536822799999999 47.3697539, 8.5366509 47.3698635, 8.5362072 47.3701473, 8.536083 47.3702267)",tertiary,2,84.225,Talstrasse,False,50
167,34669932,26889117,"LINESTRING (8.5368958 47.3697064, 8.5370299 47.3697472, 8.5376347 47.3700897, 8.537671100000001 47.3701378, 8.537676100000001 47.3701428)",residential,,77.12300000000002,Bärengasse,True,
168,34669932,26886978,"LINESTRING (8.5368958 47.3697064, 8.5370233 47.369628, 8.5376285 47.3692605, 8.5379304 47.3690772, 8.538016600000001 47.3690166)",tertiary,"['2', '3']",114.07399999999998,Talstrasse,False,50
169,449840499,1638473896,"LINESTRING (8.5560832 47.3596295, 8.556202499999999 47.3595417, 8.556565300000001 47.3593556, 8.5566256 47.359317, 8.556663800000001 47.3592793, 8.557013 47.3588248, 8.557086200000001 47.3587291)",residential,1,127.839,Mühlebachstrasse,True,30
170,34669939,1829787142,"LINESTRING (8.533179000000001 47.3682516, 8.532552900000001 47.3680442)",residential,,52.49,Gartenstrasse,False,30
171,34669939,353135996,"LINESTRING (8.533179000000001 47.3682516, 8.5331347 47.3683122, 8.5328622 47.3686655, 8.532859200000001 47.3686953)",residential,,55.162,Tödistrasse,True,30
172,34669940,3728216891,"LINESTRING (8.5317455 47.3676395, 8.5316989 47.3677275)",residential,,10.395,Freigutstrasse,False,30
173,34669940,104336438,"LINESTRING (8.5317455 47.3676395, 8.5317229 47.3675304, 8.5316329 47.3668475, 8.531628100000001 47.3668051)",residential,,93.216,Parkring,False,30
174,34669940,990343524,"LINESTRING (8.5317455 47.3676395, 8.5318451 47.3675812, 8.531905 47.3675438, 8.532315000000001 47.3672381, 8.5328293 47.3668183)",residential,,122.63,Freigutstrasse,True,30
175,34669938,29798702,"LINESTRING (8.5342126 47.3686031, 8.5342637 47.3684675, 8.5343775 47.3681387, 8.5344952 47.3678309, 8.5345508 47.3677007)",tertiary,4,103.53899999999999,Stockerstrasse,False,50
176,34669938,353135995,"LINESTRING (8.5342126 47.3686031, 8.5341874 47.3686691, 8.5340316 47.3691101)",tertiary,4,58.001,Stockerstrasse,False,50
177,34669938,80008629,"LINESTRING (8.5342126 47.3686031, 8.534312999999999 47.3686316, 8.5348624 47.3688116, 8.534927100000001 47.3688169)",residential,,59.068000000000005,Gartenstrasse,False,
178,34669938,34669939,"LINESTRING (8.5342126 47.3686031, 8.534129 47.3685732, 8.5332414 47.3682726, 8.533179000000001 47.3682516)",residential,,87.105,Gartenstrasse,True,30
179,3641181561,1623706359,"LINESTRING (8.590192399999999 47.3650779, 8.590025600000001 47.3650659, 8.5897174 47.3650466, 8.5895299 47.3650344, 8.5889796 47.3649999)",residential,,91.75399999999999,Eschenhaustrasse,False,50
