,osmid,geometry
427142766,427142766,POINT (-87.64216570000001 41.8666903)
427142773,427142773,POINT (-87.6440704 41.8666543)
715501193,715501193,POINT (-87.65273070000001 41.7583027)
715501205,715501205,POINT (-87.64665599999999 41.7581316)
715501209,715501209,POINT (-87.646652 41.7578875)
4332826284,4332826284,POINT (-87.6637843 41.7667344)
715501239,715501239,POINT (-87.6442387 41.7583831)
263827155,263827155,POINT (-87.8419538 41.9842411)
427142954,427142954,POINT (-87.64200990000001 41.8618201)
272215873,272215873,POINT (-87.6167231 41.8969015)
715501394,715501394,POINT (-87.6436856 41.7578412)
715501396,715501396,POINT (-87.64238 41.7578505)
5885767565,5885767565,POINT (-87.6061232 41.7895209)
5885767568,5885767568,POINT (-87.5997692 41.7950292)
5885767569,5885767569,POINT (-87.6061638 41.7913196)
4332826589,4332826589,POINT (-87.66384410000001 41.7685651)
4332826594,4332826594,POINT (-87.66390749999999 41.7703811)
2401873932,2401873932,POINT (-87.7279072 41.9431627)
722484334,722484334,POINT (-87.5586567 41.6628564)
261163011,261163011,POINT (-87.6290395 41.8395091)
261163012,261163012,POINT (-87.6294418 41.8395036)
271167576,271167576,POINT (-87.636965 41.884457)
388608100,388608100,POINT (-87.62535320000001 41.8844894)
293974158,293974158,POINT (-87.6572804 41.876511)
6778368174,6778368174,POINT (-87.6484615 41.8757048)
388608183,388608183,POINT (-87.6276402 41.8756988)
388608184,388608184,POINT (-87.6276348 41.8755515)
388608185,388608185,POINT (-87.6330719 41.8756733)
4941525178,4941525178,POINT (-87.6907606 41.8764209)
4941525179,4941525179,POINT (-87.690755 41.8760337)
4941525180,4941525180,POINT (-87.6907973 41.8771351)
4941525181,4941525181,POINT (-87.6908026 41.8774972)
388608188,388608188,POINT (-87.6336585 41.8756752)
388608189,388608189,POINT (-87.6336548 41.8755196)
388608186,388608186,POINT (-87.633067 41.8755175)
388608193,388608193,POINT (-87.6317171 41.8755246)
388608194,388608194,POINT (-87.6306991 41.8755317)
261163034,261163034,POINT (-87.7073109 41.8390182)
388608192,388608192,POINT (-87.6330509 41.8744826)
388608195,388608195,POINT (-87.62869809999999 41.8755457)
261163036,261163036,POINT (-87.7097491 41.8389764)
261163037,261163037,POINT (-87.7109681 41.8389545)
261163044,261163044,POINT (-87.721964 41.8387713)
4587892990,4587892990,POINT (-87.69996449999999 41.8357363)
261163046,261163046,POINT (-87.7243952 41.8387255)
4587892992,4587892992,POINT (-87.6999969 41.8373287)
349894752,349894752,POINT (-87.6255185 41.765897)
6902624732,6902624732,POINT (-87.7534026 41.9904789)
7196750309,7196750309,POINT (-87.8090765 42.0116567)
272208970,272208970,POINT (-87.62419970000001 41.8693163)
272208971,272208971,POINT (-87.624228 41.8705961)
263828003,263828003,POINT (-87.8346032 41.9860515)
261215215,261215215,POINT (-87.5352783 41.7177585)
261215216,261215216,POINT (-87.53406649999999 41.7177829)
261215217,261215217,POINT (-87.53285320000001 41.7178073)
261215219,261215219,POINT (-87.53195789999999 41.7178135)
261215220,261215220,POINT (-87.5316301 41.7178171)
351093170,351093170,POINT (-87.60799280000001 41.7653375)
286372523,286372523,POINT (-87.6536009 41.9253773)
351093179,351093179,POINT (-87.6081851 41.7658133)
261215251,261215251,POINT (-87.616423 41.7163889)
261215252,261215252,POINT (-87.6140041 41.7164277)
261215254,261215254,POINT (-87.569356 41.7159023)
261215255,261215255,POINT (-87.56875290000001 41.7163886)
261215256,261215256,POINT (-87.567784 41.7164977)
261215258,261215258,POINT (-87.5660384 41.7160943)
261215260,261215260,POINT (-87.5764033 41.7170498)
286372663,286372663,POINT (-87.6536663 41.9271946)
261206857,261206857,POINT (-87.7113894 41.9857612)
261206858,261206858,POINT (-87.8202586 41.9851974)
261206859,261206859,POINT (-87.8232453 41.9851189)
261206861,261206861,POINT (-87.6632669 41.9878588)
286372699,286372699,POINT (-87.65364099999999 41.92635)
917877739,917877739,POINT (-87.6487017 41.9236408)
497398782,497398782,POINT (-87.61396379999999 41.8211655)
497398785,497398785,POINT (-87.62313039999999 41.8265003)
497398786,497398786,POINT (-87.6216563 41.826518)
497398788,497398788,POINT (-87.62150939999999 41.8201713)
497398790,497398790,POINT (-87.6263818 41.8218251)
497398791,497398791,POINT (-87.6263539 41.8201039)
497398792,497398792,POINT (-87.62633959999999 41.8192004)
497398793,497398793,POINT (-87.62313109999999 41.8201471)
917877781,917877781,POINT (-87.6273573 41.8601735)
497398806,497398806,POINT (-87.64546470000001 41.806133)
917877784,917877784,POINT (-87.61922800000001 41.7947601)
917877785,917877785,POINT (-87.61921580000001 41.7944167)
917877787,917877787,POINT (-87.6159662 41.7948143)
261207075,261207075,POINT (-87.67042530000001 41.9033015)
261207085,261207085,POINT (-87.6919472 41.9029753)
261207086,261207086,POINT (-87.6968834 41.9029271)
261207087,261207087,POINT (-87.69813499999999 41.9029157)
261207088,261207088,POINT (-87.69936300000001 41.9029043)
261207089,261207089,POINT (-87.70056649999999 41.9028932)
261207090,261207090,POINT (-87.70182389999999 41.9028817)
261207092,261207092,POINT (-87.70678669999999 41.9028361)
261207093,261207093,POINT (-87.7092322 41.9028126)
261207094,261207094,POINT (-87.7094458 41.9028108)
261207095,261207095,POINT (-87.7106187 41.9028006)
1564587066,1564587066,POINT (-87.6551985 41.8675439)
261207098,261207098,POINT (-87.71776939999999 41.9027535)
261207101,261207101,POINT (-87.7226404 41.9027067)
261207099,261207099,POINT (-87.71900119999999 41.90274)
261207100,261207100,POINT (-87.7214333 41.9027146)
261207103,261207103,POINT (-87.7262909 41.9026792)
261207104,261207104,POINT (-87.7275234 41.9026589)
261207105,261207105,POINT (-87.72998389999999 41.9026178)
261207106,261207106,POINT (-87.7312112 41.9025992)
261207107,261207107,POINT (-87.7336863 41.902557)
261207108,261207108,POINT (-87.7361454 41.9025164)
261207109,261207109,POINT (-87.73860209999999 41.9024758)
261207110,261207110,POINT (-87.73988660000001 41.9024551)
261207114,261207114,POINT (-87.7459731 41.9023574)
261207115,261207115,POINT (-87.74841929999999 41.9023314)
261207116,261207116,POINT (-87.7508675 41.9023054)
261207117,261207117,POINT (-87.7520871 41.9022956)
261207118,261207118,POINT (-87.75332969999999 41.9022794)
261207119,261207119,POINT (-87.7545508 41.9022664)
261207120,261207120,POINT (-87.7557683 41.9022514)
261207121,261207121,POINT (-87.75952909999999 41.9022147)
261207124,261207124,POINT (-87.7638183 41.9021655)
261207125,261207125,POINT (-87.7656492 41.9021448)
261207126,261207126,POINT (-87.7729368 41.902033)
261207127,261207127,POINT (-87.60690459999999 41.7871129)
261207128,261207128,POINT (-87.6060639 41.787126)
261207129,261207129,POINT (-87.5963623 41.7872257)
261207130,261207130,POINT (-87.5901526 41.7874279)
261207133,261207133,POINT (-87.606945 41.7864058)
261207134,261207134,POINT (-87.606055 41.7864145)
261207135,261207135,POINT (-87.5963454 41.786507)
261207136,261207136,POINT (-87.59035110000001 41.7864804)
261207144,261207144,POINT (-87.5905518 41.7814966)
1258927214,1258927214,POINT (-87.6838468 41.9617805)
261207167,261207167,POINT (-87.6870347 41.8320649)
261207168,261207168,POINT (-87.68697880000001 41.8311551)
261207203,261207203,POINT (-87.7174847 41.906377)
261207205,261207205,POINT (-87.71796399999999 41.9081703)
261207206,261207206,POINT (-87.71962139999999 41.9736391)
261207209,261207209,POINT (-87.7194264 41.9665253)
261207210,261207210,POINT (-87.7193639 41.9647065)
261207211,261207211,POINT (-87.7192967 41.9628755)
261207214,261207214,POINT (-87.7192046 41.9592335)
261207215,261207215,POINT (-87.719154 41.9574214)
261207217,261207217,POINT (-87.7189912 41.9519557)
261207218,261207218,POINT (-87.7189456 41.9501322)
261207220,261207220,POINT (-87.71740149999999 41.8883186)
261207221,261207221,POINT (-87.7173909 41.8903986)
261207222,261207222,POINT (-87.71747430000001 41.8936193)
261207223,261207223,POINT (-87.7175902 41.8972859)
261207224,261207224,POINT (-87.7176607 41.8990963)
261207225,261207225,POINT (-87.7178285 41.9045545)
261207227,261207227,POINT (-87.7181253 41.9063704)
261207228,261207228,POINT (-87.718334 41.9282392)
261207230,261207230,POINT (-87.71852850000001 41.9373756)
261207232,261207232,POINT (-87.71782279999999 41.911809)
261207234,261207234,POINT (-87.7179288 41.9154614)
261207235,261207235,POINT (-87.71799059999999 41.9172732)
261207236,261207236,POINT (-87.72017030000001 41.9919824)
261207237,261207237,POINT (-87.7202522 41.9955134)
418514775,418514775,POINT (-87.7194451 41.8047801)
261207313,261207313,POINT (-87.53526220000001 41.6864092)
261207314,261207314,POINT (-87.5340296 41.6864026)
261207315,261207315,POINT (-87.5328624 41.6863952)
261207316,261207316,POINT (-87.5316301 41.6863827)
261207318,261207318,POINT (-87.6208037 41.685347)
261207319,261207319,POINT (-87.6180463 41.685373)
261207320,261207320,POINT (-87.6167962 41.6853848)
261207321,261207321,POINT (-87.6155918 41.6853962)
261207322,261207322,POINT (-87.6131664 41.6854191)
261207323,261207323,POINT (-87.6125096 41.6854259)
261207326,261207326,POINT (-87.6114159 41.68544)
261207327,261207327,POINT (-87.6110618 41.6854455)
261207328,261207328,POINT (-87.60947659999999 41.685456)
261207329,261207329,POINT (-87.6070505 41.6854772)
261207331,261207331,POINT (-87.6034027 41.6858388)
261207334,261207334,POINT (-87.60294089999999 41.7275677)
261207338,261207338,POINT (-87.6013973 41.7357835)
261207339,261207339,POINT (-87.6016012 41.7348758)
261207340,261207340,POINT (-87.6020209 41.7330373)
261207341,261207341,POINT (-87.6022265 41.7321394)
261207342,261207342,POINT (-87.6026493 41.7302922)
312587569,312587569,POINT (-87.6606785 41.8841829)
261207343,261207343,POINT (-87.6032742 41.7275626)
261207345,261207345,POINT (-87.6066304 41.7110781)
261207344,261207344,POINT (-87.6064236 41.7119957)
261207346,261207346,POINT (-87.6068356 41.7101636)
261207347,261207347,POINT (-87.6070412 41.7092513)
261207348,261207348,POINT (-87.607259 41.7083301)
261207354,261207354,POINT (-87.60913069999999 41.7000811)
261207350,261207350,POINT (-87.6078644 41.705575)
261207349,261207349,POINT (-87.6076769 41.706494)
261207351,261207351,POINT (-87.6080826 41.7046535)
261207352,261207352,POINT (-87.60830730000001 41.7037381)
261207353,261207353,POINT (-87.60870679999999 41.7019083)
261207372,261207372,POINT (-87.6284744 41.8657135)
261207373,261207373,POINT (-87.6294235 41.8657005)
261207374,261207374,POINT (-87.7031037 41.8646041)
261207375,261207375,POINT (-87.7044056 41.8645887)
261207376,261207376,POINT (-87.7080596 41.8645508)
261207377,261207377,POINT (-87.7092782 41.8645338)
261207378,261207378,POINT (-87.66565 41.8650944)
312587599,312587599,POINT (-87.6588211 41.8842089)
261207380,261207380,POINT (-87.6737547 41.8649864)
261207382,261207382,POINT (-87.6786443 41.8649213)
261207383,261207383,POINT (-87.6811055 41.8648885)
261207385,261207385,POINT (-87.6835547 41.8648559)
261207397,261207397,POINT (-87.7153718 41.8644622)
261207398,261207398,POINT (-87.72146050000001 41.8643848)
261207399,261207399,POINT (-87.72267600000001 41.8643693)
261207400,261207400,POINT (-87.7238984 41.8643538)
261207401,261207401,POINT (-87.725122 41.8643383)
261207402,261207402,POINT (-87.7263368 41.8643228)
261207403,261207403,POINT (-87.7275573 41.8643073)
261207404,261207404,POINT (-87.73001240000001 41.8642761)
261207405,261207405,POINT (-87.73120950000001 41.8642609)
261207406,261207406,POINT (-87.7336809 41.8642294)
261207410,261207410,POINT (-87.65500780000001 41.8650493)
261207496,261207496,POINT (-87.6533404 41.9045205)
261207541,261207541,POINT (-87.5269486 41.7046624)
261207544,261207544,POINT (-87.5352678 41.7128245)
261207548,261207548,POINT (-87.66714279999999 41.8888529)
261207553,261207553,POINT (-87.6670743 41.8865122)
261207554,261207554,POINT (-87.66696570000001 41.8869295)
261207555,261207555,POINT (-87.6671006 41.8873795)
261207556,261207556,POINT (-87.66699490000001 41.8878217)
312587803,312587803,POINT (-87.661911 41.8841669)
917878302,917878302,POINT (-87.7418412 41.9243086)
261207608,261207608,POINT (-87.6447295 41.913887)
261207612,261207612,POINT (-87.6756735 41.6842661)
5111920191,5111920191,POINT (-87.6283023 41.8273449)
427144773,427144773,POINT (-87.6580416 41.8713006)
288470605,288470605,POINT (-87.7591449 41.969592)
427144783,427144783,POINT (-87.65806019999999 41.8722358)
718889537,718889537,POINT (-87.59576730000001 41.7150652)
1309521523,1309521523,POINT (-87.65112569999999 41.8697849)
1309521526,1309521526,POINT (-87.6511155 41.8692892)
3632117386,3632117386,POINT (-87.79703120000001 41.9556272)
4335711908,4335711908,POINT (-87.8364524 41.9821312)
261207762,261207762,POINT (-87.6195511 41.8075231)
261207764,261207764,POINT (-87.61628109999999 41.8075742)
261207765,261207765,POINT (-87.61386109999999 41.807611)
261207766,261207766,POINT (-87.61264009999999 41.8076295)
261207767,261207767,POINT (-87.6101585 41.8076672)
261207768,261207768,POINT (-87.608957 41.8076855)
261207769,261207769,POINT (-87.60776199999999 41.8077036)
427144922,427144922,POINT (-87.658315 41.8703411)
261207770,261207770,POINT (-87.60652570000001 41.8077224)
261207771,261207771,POINT (-87.59923910000001 41.8077944)
261207772,261207772,POINT (-87.59680590000001 41.8078321)
261207777,261207777,POINT (-87.6576116 41.6739592)
261207778,261207778,POINT (-87.66005509999999 41.6739141)
427144994,427144994,POINT (-87.6579175 41.8678166)
5970470808,5970470808,POINT (-87.7494064 41.8803993)
33404757,33404757,POINT (-87.62381449999999 41.852932)
33404764,33404764,POINT (-87.6348272 41.8528664)
5970470817,5970470817,POINT (-87.74527310000001 41.8805307)
288470890,288470890,POINT (-87.7577089 41.9679044)
288470906,288470906,POINT (-87.7592914 41.967886)
3196434302,3196434302,POINT (-87.68617620000001 41.7063807)
3196434301,3196434301,POINT (-87.6868449 41.7063767)
3196434335,3196434335,POINT (-87.676058 41.7355633)
288471023,288471023,POINT (-87.7614659 41.9675964)
261208054,261208054,POINT (-87.58881150000001 41.7742338)
615102462,615102462,POINT (-87.64643719999999 41.8507997)
615102463,615102463,POINT (-87.6464433 41.8502565)
261111335,261111335,POINT (-87.6824294 41.7819209)
261111336,261111336,POINT (-87.68119729999999 41.7819265)
739096775,739096775,POINT (-87.6181668 41.8987562)
261208435,261208435,POINT (-87.7768737 41.7906159)
261208436,261208436,POINT (-87.7768035 41.7887786)
261208437,261208437,POINT (-87.7767336 41.7869497)
261208438,261208438,POINT (-87.7766634 41.7851115)
261208441,261208441,POINT (-87.7763468 41.7768788)
261208442,261208442,POINT (-87.7762726 41.7750603)
261208443,261208443,POINT (-87.7762472 41.7741725)
261208439,261208439,POINT (-87.7766264 41.784121)
261208440,261208440,POINT (-87.7764435 41.7796082)
261208450,261208450,POINT (-87.7770948 41.7979572)
261208451,261208451,POINT (-87.7770424 41.7961443)
261208452,261208452,POINT (-87.77699149999999 41.7943327)
261208453,261208453,POINT (-87.77696589999999 41.7934693)
3848387023,3848387023,POINT (-87.72304990000001 41.8516324)
261163536,261163536,POINT (-87.5988844 41.8169131)
261163537,261163537,POINT (-87.597511 41.8169314)
1521597099,1521597099,POINT (-87.6670354 41.6924739)
1521597104,1521597104,POINT (-87.6684844 41.6930627)
739097268,739097268,POINT (-87.62520259999999 41.9072329)
1521597110,1521597110,POINT (-87.6634387 41.6964812)
1521597150,1521597150,POINT (-87.668564 41.6933495)
263830255,263830255,POINT (-87.83749709999999 41.9823994)
377600789,377600789,POINT (-87.6560143 41.706783)
261163573,261163573,POINT (-87.6145817 41.8411487)
497400814,497400814,POINT (-87.68915819999999 41.8665865)
4333091873,4333091873,POINT (-87.64413690000001 41.9110024)
1035582532,1035582532,POINT (-87.6207816 41.8869563)
261319934,261319934,POINT (-87.6765345 41.6940579)
917879910,917879910,POINT (-87.6871548 41.9085003)
261209197,261209197,POINT (-87.62884219999999 41.9094843)
261209198,261209198,POINT (-87.62760729999999 41.909507)
261209248,261209248,POINT (-87.7910885 41.9964072)
261209251,261209251,POINT (-87.8049101 41.9969361)
261209262,261209262,POINT (-87.6608001 41.8369418)
261209264,261209264,POINT (-87.6594695 41.8351494)
261209263,261209263,POINT (-87.6606845 41.8360542)
261209269,261209269,POINT (-87.7363191 41.7473566)
261209272,261209272,POINT (-87.7366847 41.741293)
261209270,261209270,POINT (-87.7359101 41.7461699)
261209275,261209275,POINT (-87.7359944 41.7346669)
261209281,261209281,POINT (-87.7366045 41.7524619)
261209282,261209282,POINT (-87.73654790000001 41.7510637)
261209283,261209283,POINT (-87.7364891 41.749327)
261209278,261209278,POINT (-87.7405655 41.8793063)
261209279,261209279,POINT (-87.7405165 41.8781008)
261209280,261209280,POINT (-87.7405052 41.8777965)
4081695995,4081695995,POINT (-87.7178677 41.9556085)
4081695996,4081695996,POINT (-87.7215514 41.955562)
261209364,261209364,POINT (-87.6479274 41.8647652)
261209369,261209369,POINT (-87.6553455 41.8646554)
261209372,261209372,POINT (-87.64211090000001 41.8648217)
261319972,261319972,POINT (-87.6770827 41.6838573)
261319974,261319974,POINT (-87.6772052 41.6804858)
261319975,261319975,POINT (-87.6778096 41.7009606)
418515197,418515197,POINT (-87.7297452 41.8078078)
418515198,418515198,POINT (-87.730937 41.8077918)
418515199,418515199,POINT (-87.7310804 41.8077898)
366591402,366591402,POINT (-87.6588668 41.8854759)
