,osmid,geometry
28137416,28137416,POINT (8.517267500000001 47.3804915)
28137419,28137419,POINT (8.515438700000001 47.381403)
1597528019,1597528019,POINT (8.5100639 47.3729319)
5717514198,5717514198,POINT (8.5760483 47.353486)
28137428,28137428,POINT (8.530384 47.3783005)
28137429,28137429,POINT (8.5309796 47.3788402)
28137430,28137430,POINT (8.5321231 47.378224)
28137435,28137435,POINT (8.5278379 47.3762)
28137436,28137436,POINT (8.526823800000001 47.3755636)
28137437,28137437,POINT (8.526268999999999 47.3738442)
28137447,28137447,POINT (8.5276879 47.3796494)
28137448,28137448,POINT (8.5252705 47.3806658)
28137449,28137449,POINT (8.5243859 47.379875)
28137450,28137450,POINT (8.526746599999999 47.3772312)
28137451,28137451,POINT (8.5279846 47.3801199)
256333814,256333814,POINT (8.5264594 47.4121671)
142497851,142497851,POINT (8.524827699999999 47.3932942)
73226345,73226345,POINT (8.5249983 47.3437071)
103831661,103831661,POINT (8.5295995 47.3837158)
151345272,151345272,POINT (8.5906441 47.3587843)
1368348809,1368348809,POINT (8.567535899999999 47.4042717)
130242728,130242728,POINT (8.547262699999999 47.3901534)
130242729,130242729,POINT (8.548393300000001 47.390005)
130242740,130242740,POINT (8.550184399999999 47.3860305)
103831747,103831747,POINT (8.528917699999999 47.3829414)
5052061911,5052061911,POINT (8.503314700000001 47.3811285)
102389988,102389988,POINT (8.542341199999999 47.38875)
102389989,102389989,POINT (8.5416101 47.388448)
365910259,365910259,POINT (8.5441965 47.3879598)
60119307,60119307,POINT (8.525999199999999 47.4163562)
5682256160,5682256160,POINT (8.526407000000001 47.3759453)
146626899,146626899,POINT (8.481733999999999 47.4041934)
103831903,103831903,POINT (8.5299725 47.3858397)
73226614,73226614,POINT (8.5274968 47.341272)
73685428,73685428,POINT (8.5338265 47.3312131)
27482585,27482585,POINT (8.547637699999999 47.36184)
27482584,27482584,POINT (8.5549097 47.3609295)
140401147,140401147,POINT (8.5363393 47.3741138)
29055496,29055496,POINT (8.544879099999999 47.3677716)
29055497,29055497,POINT (8.5446138 47.3680129)
1782405713,1782405713,POINT (8.526208799999999 47.3617868)
29055600,29055600,POINT (8.5435163 47.3694731)
29055613,29055613,POINT (8.543497500000001 47.3696498)
140401344,140401344,POINT (8.535901300000001 47.3736649)
1929009882,1929009882,POINT (8.5010455 47.4014305)
146627315,146627315,POINT (8.4800352 47.405162)
142498550,142498550,POINT (8.5246707 47.392089)
215112443,215112443,POINT (8.559779300000001 47.3832545)
727341836,727341836,POINT (8.5761298 47.3598307)
108223346,108223346,POINT (8.521541900000001 47.4107599)
152525694,152525694,POINT (8.5092971 47.3989333)
44850081,44850081,POINT (8.548285999999999 47.3708965)
312630193,312630193,POINT (8.5039129 47.3813669)
312630195,312630195,POINT (8.5036811 47.381475)
767253440,767253440,POINT (8.5843417 47.3513456)
267279304,267279304,POINT (8.517394299999999 47.3612637)
130243533,130243533,POINT (8.5511111 47.3895921)
302865361,302865361,POINT (8.5118262 47.3532657)
336354263,336354263,POINT (8.5460396 47.4130834)
473848796,473848796,POINT (8.494085 47.3774465)
115170284,115170284,POINT (8.5600337 47.3764507)
1020877807,1020877807,POINT (8.537628099999999 47.4058562)
302865405,302865405,POINT (8.511636899999999 47.353714)
75389956,75389956,POINT (8.5319007 47.4117936)
312630283,312630283,POINT (8.5039728 47.3815731)
3079166993,3079166993,POINT (8.4804773 47.3873498)
1623874579,1623874579,POINT (8.5900769 47.3636995)
5888768438,5888768438,POINT (8.543538699999999 47.3696599)
5888768440,5888768440,POINT (8.543571 47.369447)
100031596,100031596,POINT (8.5076599 47.4286545)
5888768442,5888768442,POINT (8.543571 47.3691579)
140401783,140401783,POINT (8.5374464 47.3751131)
140401784,140401784,POINT (8.5370778 47.3749769)
1623874718,1623874718,POINT (8.5906954 47.3639308)
5538143413,5538143413,POINT (8.540861700000001 47.3834405)
177429690,177429690,POINT (8.516674500000001 47.3310942)
5538143420,5538143420,POINT (8.5395118 47.3852914)
5896232139,5896232139,POINT (8.507955000000001 47.3447731)
5896232140,5896232140,POINT (8.5079891 47.3450805)
316824811,316824811,POINT (8.552611300000001 47.3769811)
475356396,475356396,POINT (8.4813367 47.3956674)
2207079671,2207079671,POINT (8.5095291 47.3702889)
5044854026,5044854026,POINT (8.5709198 47.4112763)
5044854027,5044854027,POINT (8.571164 47.4111217)
5044854031,5044854031,POINT (8.5721387 47.4107275)
5044854034,5044854034,POINT (8.5730483 47.4104231)
241786172,241786172,POINT (8.559828700000001 47.4029995)
241786188,241786188,POINT (8.564975799999999 47.4027327)
241786192,241786192,POINT (8.5668095 47.4022644)
472407379,472407379,POINT (8.5061575 47.3685345)
237460817,237460817,POINT (8.5441793 47.4130111)
75390314,75390314,POINT (8.532332200000001 47.4132593)
60120449,60120449,POINT (8.5257015 47.4117491)
30825860,30825860,POINT (8.5186656 47.3776532)
30825862,30825862,POINT (8.5192988 47.3774073)
30825863,30825863,POINT (8.5201695 47.3783952)
30825868,30825868,POINT (8.520972499999999 47.3791629)
30825872,30825872,POINT (8.5262444 47.3782283)
30825873,30825873,POINT (8.5249442 47.3789092)
30825874,30825874,POINT (8.5242583 47.3792718)
30825876,30825876,POINT (8.525219099999999 47.3794287)
30825879,30825879,POINT (8.5255955 47.3776958)
30825881,30825881,POINT (8.5247872 47.3767475)
30825882,30825882,POINT (8.525732 47.3784917)
30825883,30825883,POINT (8.523933700000001 47.3794433)
30825887,30825887,POINT (8.526684400000001 47.3807163)
268131744,268131744,POINT (8.5217072 47.3591073)
268131745,268131745,POINT (8.5216902 47.3612625)
268131746,268131746,POINT (8.5226211 47.3613523)
268131747,268131747,POINT (8.5227644 47.3605182)
30825896,30825896,POINT (8.529229300000001 47.3819118)
30825897,30825897,POINT (8.5307548 47.3815074)
1497718181,1497718181,POINT (8.5163049 47.3754512)
30825901,30825901,POINT (8.5342564 47.3804264)
30825904,30825904,POINT (8.532996600000001 47.3814924)
30825907,30825907,POINT (8.531662799999999 47.3824281)
30825909,30825909,POINT (8.53237 47.3828595)
30825910,30825910,POINT (8.535227000000001 47.3819516)
30825912,30825912,POINT (8.5359827 47.3824313)
30825916,30825916,POINT (8.5310325 47.3817897)
140402111,140402111,POINT (8.5372787 47.3746602)
30825921,30825921,POINT (8.5313684 47.3841512)
30825922,30825922,POINT (8.532769200000001 47.3831115)
130244029,130244029,POINT (8.553770099999999 47.3875473)
151346623,151346623,POINT (8.5924114 47.3559831)
1486118375,1486118375,POINT (8.5219559 47.3770572)
2459524587,2459524587,POINT (8.508320700000001 47.35582)
5728001582,5728001582,POINT (8.526006499999999 47.3693782)
359620150,359620150,POINT (8.545145700000001 47.4042053)
4052835897,4052835897,POINT (8.5505239 47.3638457)
30826048,30826048,POINT (8.5247204 47.3796958)
30826049,30826049,POINT (8.525551800000001 47.3804573)
30826051,30826051,POINT (8.527556799999999 47.3794244)
5728001631,5728001631,POINT (8.4854012 47.3753547)
139484776,139484776,POINT (8.482834799999999 47.3912216)
293953174,293953174,POINT (8.520372 47.3962372)
754474664,754474664,POINT (8.5654892 47.3613999)
754474666,754474666,POINT (8.5703896 47.3605123)
152526507,152526507,POINT (8.501588999999999 47.3993588)
30826162,30826162,POINT (8.5236506 47.3764574)
30826163,30826163,POINT (8.5228465 47.3767291)
30826164,30826164,POINT (8.521016700000001 47.3773992)
30826161,30826161,POINT (8.5243971 47.3762019)
373513903,373513903,POINT (8.538061600000001 47.4152675)
373513907,373513907,POINT (8.536559499999999 47.4153539)
93019829,93019829,POINT (8.534027399999999 47.3978924)
30826177,30826177,POINT (8.521971600000001 47.3787303)
30826179,30826179,POINT (8.5232045 47.3772843)
30826180,30826180,POINT (8.5225075 47.3761918)
30826181,30826181,POINT (8.5232861 47.3759205)
30826182,30826182,POINT (8.524030700000001 47.3756824)
30826183,30826183,POINT (8.524028299999999 47.3770035)
108224219,108224219,POINT (8.521827699999999 47.4109474)
248143585,248143585,POINT (8.5719212 47.4029925)
30826211,30826211,POINT (8.5420956 47.383852)
30826215,30826215,POINT (8.5416486 47.3852864)
248143590,248143590,POINT (8.5740759 47.4034522)
30826219,30826219,POINT (8.5410298 47.3855832)
30826221,30826221,POINT (8.5436537 47.385708)
30826226,30826226,POINT (8.545341000000001 47.3830609)
30826227,30826227,POINT (8.545362300000001 47.3822094)
475356919,475356919,POINT (8.490942 47.3925278)
2032230153,2032230153,POINT (8.5261657 47.3565716)
71327531,71327531,POINT (8.498715900000001 47.3937642)
71327537,71327537,POINT (8.497560099999999 47.3938376)
135618365,135618365,POINT (8.545579699999999 47.3888316)
374169442,374169442,POINT (8.5277432 47.3530337)
109862796,109862796,POINT (8.531914799999999 47.391821)
109862797,109862797,POINT (8.533100599999999 47.390846)
109862799,109862799,POINT (8.534975599999999 47.3893136)
109862801,109862801,POINT (8.535496 47.3888778)
60118882,60118882,POINT (8.5138614 47.4203723)
140402611,140402611,POINT (8.539195299999999 47.3745237)
151347132,151347132,POINT (8.5893084 47.356427)
102391764,102391764,POINT (8.5432603 47.3894826)
30826463,30826463,POINT (8.537789699999999 47.3709531)
30826465,30826465,POINT (8.5355247 47.3727779)
151347193,151347193,POINT (8.5915818 47.356917)
142499880,142499880,POINT (8.526237 47.3934942)
142499884,142499884,POINT (8.527872199999999 47.3933022)
142499885,142499885,POINT (8.528791 47.3931238)
142499886,142499886,POINT (8.5290783 47.3930702)
146628678,146628678,POINT (8.480768400000001 47.4052315)
60121166,60121166,POINT (8.539426300000001 47.4103778)
60121167,60121167,POINT (8.5395121 47.4124344)
60121168,60121168,POINT (8.5378091 47.411874)
60121170,60121170,POINT (8.540953699999999 47.4117667)
60121171,60121171,POINT (8.5414172 47.4119429)
60121175,60121175,POINT (8.5401814 47.412697)
60121176,60121176,POINT (8.542191799999999 47.4122379)
3231735905,3231735905,POINT (8.5903171 47.3569204)
151347307,151347307,POINT (8.590657800000001 47.3572885)
766926967,766926967,POINT (8.5761778 47.3532963)
766926970,766926970,POINT (8.5725579 47.3575282)
348086401,348086401,POINT (8.5261859 47.3709822)
348086457,348086457,POINT (8.5264659 47.3712418)
280977596,280977596,POINT (8.5323867 47.3604821)
280977597,280977597,POINT (8.531695600000001 47.3603714)
73228497,73228497,POINT (8.5293568 47.3415297)
84490204,84490204,POINT (8.5225341 47.3980042)
1100177694,1100177694,POINT (8.537773899999999 47.390159)
130113831,130113831,POINT (8.520386500000001 47.3731585)
151347532,151347532,POINT (8.5897535 47.3581282)
84500815,84500815,POINT (8.502426 47.36125)
84500816,84500816,POINT (8.5021796 47.3611206)
84500821,84500821,POINT (8.497468 47.3588366)
140403043,140403043,POINT (8.5383727 47.3739277)
215114086,215114086,POINT (8.5586453 47.3836001)
152527226,152527226,POINT (8.502525800000001 47.4031929)
1100177814,1100177814,POINT (8.539359299999999 47.3894767)
93020580,93020580,POINT (8.5362618 47.3981994)
63005102,63005102,POINT (8.484355499999999 47.3873197)
109470132,109470132,POINT (8.513275800000001 47.4220651)
109470133,109470133,POINT (8.5107348 47.4230547)
108224981,108224981,POINT (8.5226635 47.4093356)
130114008,130114008,POINT (8.5181583 47.3719208)
130114009,130114009,POINT (8.517551900000001 47.3715838)
108224985,108224985,POINT (8.5243603 47.4103379)
251224595,251224595,POINT (8.5441667 47.4162808)
434332193,434332193,POINT (8.509688499999999 47.4116488)
1110467137,1110467137,POINT (8.5453109 47.3817689)
1810195046,1810195046,POINT (8.4813104 47.4213424)
73228931,73228931,POINT (8.526616199999999 47.3421296)
347038354,347038354,POINT (8.584610899999999 47.4008235)
1297375902,1297375902,POINT (8.4942867 47.425532)
945775276,945775276,POINT (8.466446100000001 47.3694212)
3508101830,3508101830,POINT (8.5512639 47.361417)
5082669804,5082669804,POINT (8.5288518 47.3787044)
73229070,73229070,POINT (8.528226399999999 47.3429326)
73229086,73229086,POINT (8.526125800000001 47.3426065)
130245425,130245425,POINT (8.555767899999999 47.384332)
267871094,267871094,POINT (8.5123599 47.3696931)
267871096,267871096,POINT (8.516670700000001 47.3708157)
267871097,267871097,POINT (8.514090700000001 47.3705923)
309683067,309683067,POINT (8.4763629 47.4137717)
146629509,146629509,POINT (8.489799 47.4031988)
3098370972,3098370972,POINT (8.5209993 47.3741597)
206267314,206267314,POINT (8.502250099999999 47.3976734)
103048203,103048203,POINT (8.531831499999999 47.4132998)
112026651,112026651,POINT (8.5219521 47.3599494)
773350432,773350432,POINT (8.4936065 47.4017948)
2339923006,2339923006,POINT (8.483837899999999 47.3885812)
300901455,300901455,POINT (8.5433208 47.3767196)
275342452,275342452,POINT (8.5489956 47.3634583)
638477467,638477467,POINT (8.509607900000001 47.4137868)
93021349,93021349,POINT (8.534198999999999 47.3983042)
153511094,153511094,POINT (8.567967100000001 47.3729143)
135619785,135619785,POINT (8.544640599999999 47.3896007)
310011091,310011091,POINT (8.5372538 47.3799319)
1264149790,1264149790,POINT (8.4969319 47.404465)
2166908324,2166908324,POINT (8.4892071 47.395957)
100951489,100951489,POINT (8.4852775 47.3730239)
100951493,100951493,POINT (8.494789600000001 47.3679073)
1375430135,1375430135,POINT (8.5535082 47.3667572)
617309711,617309711,POINT (8.4990211 47.3842147)
972121649,972121649,POINT (8.546219799999999 47.395368)
972121650,972121650,POINT (8.548323099999999 47.3861317)
972121653,972121653,POINT (8.5457318 47.3912248)
5082670659,5082670659,POINT (8.523206200000001 47.375828)
5082670675,5082670675,POINT (8.5248379 47.3730351)
152528489,152528489,POINT (8.495465599999999 47.4054359)
152528496,152528496,POINT (8.496161799999999 47.403999)
109864579,109864579,POINT (8.530034799999999 47.39222)
109864581,109864581,POINT (8.5322929 47.3903784)
109864586,109864586,POINT (8.5344099 47.3876077)
109864590,109864590,POINT (8.5349007 47.3869744)
109864592,109864592,POINT (8.535343900000001 47.3864001)
109864596,109864596,POINT (8.5347168 47.3865382)
60122773,60122773,POINT (8.5377107 47.4095627)
73230053,73230053,POINT (8.529029599999999 47.3397854)
463234804,463234804,POINT (8.584099200000001 47.351298)
5285897990,5285897990,POINT (8.522259699999999 47.374355)
100951820,100951820,POINT (8.487231899999999 47.3747986)
100951821,100951821,POINT (8.486895799999999 47.3755691)
27551507,27551507,POINT (8.567300400000001 47.3761638)
1413703439,1413703439,POINT (8.516151199999999 47.3794459)
109799200,109799200,POINT (8.5302188 47.3932476)
27551522,27551522,POINT (8.562441400000001 47.3745326)
109799201,109799201,POINT (8.5304486 47.393223)
130115362,130115362,POINT (8.521725 47.3722711)
27551528,27551528,POINT (8.561448199999999 47.368292)
100034368,100034368,POINT (8.5146663 47.4163131)
130115400,130115400,POINT (8.5208017 47.3717654)
130115401,130115401,POINT (8.5198942 47.3714467)
5300709216,5300709216,POINT (8.526232200000001 47.3694956)
5115701098,5115701098,POINT (8.5254984 47.3572768)
5115701101,5115701101,POINT (8.5251763 47.3587565)
4257341068,4257341068,POINT (8.537357699999999 47.4248982)
697264069,697264069,POINT (8.539229000000001 47.4143173)
300836808,300836808,POINT (8.5400844 47.3705114)
5647919073,5647919073,POINT (8.4837925 47.4062318)
256337974,256337974,POINT (8.525586300000001 47.361554)
112027731,112027731,POINT (8.517331499999999 47.3631561)
112027735,112027735,POINT (8.5168313 47.3618365)
73230433,73230433,POINT (8.525458799999999 47.3409066)
1099983025,1099983025,POINT (8.5457391 47.3871776)
5116225742,5116225742,POINT (8.531512599999999 47.3733494)
5116225756,5116225756,POINT (8.5329377 47.3730194)
92563688,92563688,POINT (8.542079299999999 47.4181954)
3200542958,3200542958,POINT (8.5278738 47.3499765)
92563697,92563697,POINT (8.5455389 47.417491)
1408919794,1408919794,POINT (8.590985699999999 47.3601215)
5116225783,5116225783,POINT (8.531333099999999 47.3729549)
5116225786,5116225786,POINT (8.531643499999999 47.3733287)
262301960,262301960,POINT (8.5313117 47.329582)
300837214,300837214,POINT (8.5398587 47.3712159)
73230710,73230710,POINT (8.5258001 47.3391683)
130247039,130247039,POINT (8.550923600000001 47.3896783)
1383426495,1383426495,POINT (8.5314291 47.4081329)
5297695194,5297695194,POINT (8.549165800000001 47.3637725)
3813829086,3813829086,POINT (8.5399362 47.3769508)
3813829087,3813829087,POINT (8.5382894 47.3739062)
94585640,94585640,POINT (8.5405497 47.3837984)
470903279,470903279,POINT (8.5088676 47.3579425)
4061293065,4061293065,POINT (8.506690799999999 47.4200206)
2202561044,2202561044,POINT (8.516408800000001 47.3756221)
100035101,100035101,POINT (8.493673299999999 47.4258319)
100952608,100952608,POINT (8.488451 47.374426)
2202561100,2202561100,POINT (8.5148527 47.3760678)
946956884,946956884,POINT (8.551100699999999 47.3620452)
1127705198,1127705198,POINT (8.556018699999999 47.3783082)
1122200180,1122200180,POINT (8.5120162 47.352002)
1295936129,1295936129,POINT (8.581651600000001 47.397526)
104295048,104295048,POINT (8.513472800000001 47.375262)
2202561187,2202561187,POINT (8.499850199999999 47.3765485)
5388004004,5388004004,POINT (8.5442543 47.4144527)
271411932,271411932,POINT (8.5408495 47.3749399)
4963456225,4963456225,POINT (8.5317086 47.3651003)
103050003,103050003,POINT (8.533174900000001 47.413199)
262302484,262302484,POINT (8.5300735 47.3282183)
262302497,262302497,POINT (8.5295966 47.3281993)
262302510,262302510,POINT (8.5295904 47.3281174)
5115702076,5115702076,POINT (8.526995400000001 47.3584664)
